time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
2231.0, 0.229811, 0.077597, 0.553037, 0.076161, 0.418279, 0.553037, 0.077609, 0.498899, 0.077609, 0.431570, 0.070119, 0.072057, 0.539888, 0.118624, 0.517703, 
2270.0, 0.227927, 0.077597, 0.553037, 0.076161, 0.413526, 0.553037, 0.077609, 0.498899, 0.077609, 0.431570, 0.065445, 0.066052, 0.539888, 0.115234, 0.517703, 
2273.0, 0.227927, 0.077597, 0.553037, 0.076161, 0.413526, 0.553037, 0.077609, 0.498899, 0.077609, 0.431570, 0.065445, 0.066052, 0.539888, 0.115234, 0.517703, 
2281.0, 0.226027, 0.074070, 0.553037, 0.073115, 0.413526, 0.553037, 0.074624, 0.498899, 0.074624, 0.431570, 0.065445, 0.066052, 0.539888, 0.115234, 0.517703, 
2287.0, 0.224128, 0.070543, 0.553037, 0.070068, 0.413526, 0.553037, 0.071639, 0.498899, 0.071639, 0.431570, 0.065445, 0.066052, 0.539888, 0.111845, 0.517703, 
2288.0, 0.222229, 0.070543, 0.553037, 0.070068, 0.413526, 0.553037, 0.071639, 0.492815, 0.071639, 0.431570, 0.065445, 0.066052, 0.539888, 0.108456, 0.517703, 
2289.0, 0.222229, 0.070543, 0.553037, 0.070068, 0.413526, 0.553037, 0.071639, 0.492815, 0.071639, 0.431570, 0.065445, 0.066052, 0.539888, 0.108456, 0.517703, 
2300.0, 0.220296, 0.070543, 0.553037, 0.070068, 0.408603, 0.553037, 0.071639, 0.486654, 0.071639, 0.431570, 0.065445, 0.066052, 0.539888, 0.105067, 0.517703, 
2309.0, 0.220296, 0.070543, 0.553037, 0.070068, 0.408603, 0.553037, 0.071639, 0.486654, 0.071639, 0.431570, 0.065445, 0.066052, 0.539888, 0.105067, 0.517703, 
2311.0, 0.218347, 0.067016, 0.553037, 0.067022, 0.408603, 0.553037, 0.068654, 0.486654, 0.068654, 0.431570, 0.060770, 0.060048, 0.539888, 0.101677, 0.517703, 
2336.0, 0.218347, 0.067016, 0.553037, 0.067022, 0.408603, 0.553037, 0.068654, 0.486654, 0.068654, 0.431570, 0.060770, 0.060048, 0.539888, 0.101677, 0.517703, 
2337.0, 0.216380, 0.067016, 0.553037, 0.067022, 0.403559, 0.553037, 0.068654, 0.486654, 0.068654, 0.431570, 0.055706, 0.054043, 0.539888, 0.098171, 0.517703, 
2341.0, 0.214413, 0.063489, 0.553037, 0.063975, 0.403559, 0.553037, 0.065669, 0.486654, 0.065669, 0.431570, 0.055706, 0.054043, 0.539888, 0.098171, 0.517703, 
2352.0, 0.214413, 0.063489, 0.553037, 0.063975, 0.403559, 0.553037, 0.065669, 0.486654, 0.065669, 0.431570, 0.055706, 0.054043, 0.539888, 0.098171, 0.517703, 
2353.0, 0.212427, 0.059961, 0.553037, 0.060929, 0.403559, 0.553037, 0.062684, 0.486654, 0.062684, 0.431570, 0.055706, 0.054043, 0.539888, 0.098171, 0.517703, 
2356.0, 0.210442, 0.059961, 0.553037, 0.057882, 0.403559, 0.553037, 0.059699, 0.486654, 0.059699, 0.431570, 0.055706, 0.054043, 0.539888, 0.094665, 0.517703, 
2360.0, 0.210442, 0.059961, 0.553037, 0.057882, 0.403559, 0.553037, 0.059699, 0.486654, 0.059699, 0.431570, 0.055706, 0.054043, 0.539888, 0.094665, 0.517703, 
2363.0, 0.208438, 0.056434, 0.553037, 0.054836, 0.403559, 0.553037, 0.056714, 0.486654, 0.056714, 0.431570, 0.055706, 0.054043, 0.539888, 0.094665, 0.517703, 
2373.0, 0.206434, 0.052907, 0.553037, 0.051789, 0.403559, 0.553037, 0.053729, 0.486654, 0.053729, 0.431570, 0.055706, 0.054043, 0.539888, 0.094665, 0.517703, 
2376.0, 0.204429, 0.049380, 0.553037, 0.048743, 0.403559, 0.553037, 0.050744, 0.486654, 0.050744, 0.431570, 0.055706, 0.054043, 0.539888, 0.094665, 0.517703, 
2396.0, 0.204429, 0.049380, 0.553037, 0.048743, 0.403559, 0.553037, 0.050744, 0.486654, 0.050744, 0.431570, 0.055706, 0.054043, 0.539888, 0.094665, 0.517703, 
2398.0, 0.202405, 0.045853, 0.553037, 0.045697, 0.403559, 0.553037, 0.047759, 0.486654, 0.047759, 0.431570, 0.055706, 0.054043, 0.539888, 0.094665, 0.517703, 
2407.0, 0.200381, 0.042326, 0.553037, 0.042650, 0.403559, 0.553037, 0.044774, 0.486654, 0.044774, 0.431570, 0.055706, 0.054043, 0.539888, 0.094665, 0.517703, 
2414.0, 0.198357, 0.038799, 0.553037, 0.039604, 0.403559, 0.553037, 0.041789, 0.486654, 0.041789, 0.431570, 0.050642, 0.048038, 0.539888, 0.091159, 0.517703, 
2415.0, 0.198357, 0.038799, 0.553037, 0.039604, 0.403559, 0.553037, 0.041789, 0.486654, 0.041789, 0.431570, 0.050642, 0.048038, 0.539888, 0.091159, 0.517703, 
2419.0, 0.196312, 0.035271, 0.553037, 0.036557, 0.403559, 0.553037, 0.038804, 0.486654, 0.038804, 0.431570, 0.050642, 0.048038, 0.539888, 0.091159, 0.517703, 
2429.0, 0.196312, 0.035271, 0.553037, 0.036557, 0.403559, 0.553037, 0.038804, 0.486654, 0.038804, 0.431570, 0.050642, 0.048038, 0.539888, 0.091159, 0.517703, 
2430.0, 0.194246, 0.035271, 0.553037, 0.033511, 0.403559, 0.553037, 0.035819, 0.486654, 0.035819, 0.431570, 0.050642, 0.048038, 0.539888, 0.087361, 0.517703, 
2443.0, 0.194246, 0.035271, 0.553037, 0.033511, 0.403559, 0.553037, 0.035819, 0.486654, 0.035819, 0.431570, 0.050642, 0.048038, 0.539888, 0.087361, 0.517703, 
2444.0, 0.194246, 0.035271, 0.553037, 0.033511, 0.403559, 0.553037, 0.035819, 0.486654, 0.035819, 0.431570, 0.050642, 0.048038, 0.539888, 0.087361, 0.517703, 
2450.0, 0.192134, 0.031744, 0.553037, 0.030464, 0.403559, 0.553037, 0.032834, 0.486654, 0.032834, 0.431570, 0.045015, 0.041176, 0.539888, 0.083201, 0.517703, 
2458.0, 0.190000, 0.031744, 0.543820, 0.030464, 0.398030, 0.543820, 0.032834, 0.479895, 0.032834, 0.424719, 0.045015, 0.041176, 0.529506, 0.083201, 0.508116, 
2464.0, 0.190000, 0.031744, 0.543820, 0.030464, 0.398030, 0.543820, 0.032834, 0.479895, 0.032834, 0.424719, 0.045015, 0.041176, 0.529506, 0.083201, 0.508116, 
2468.0, 0.187841, 0.028217, 0.543820, 0.027418, 0.398030, 0.543820, 0.029849, 0.479895, 0.029849, 0.424719, 0.045015, 0.041176, 0.529506, 0.083201, 0.508116, 
2480.0, 0.185681, 0.024690, 0.543820, 0.024372, 0.398030, 0.543820, 0.026864, 0.479895, 0.026864, 0.424719, 0.045015, 0.041176, 0.529506, 0.083201, 0.508116, 
2483.0, 0.185681, 0.024690, 0.543820, 0.024372, 0.398030, 0.543820, 0.026864, 0.479895, 0.026864, 0.424719, 0.045015, 0.041176, 0.529506, 0.083201, 0.508116, 
2495.0, 0.183471, 0.024690, 0.543820, 0.024372, 0.398030, 0.543820, 0.026864, 0.472838, 0.026864, 0.424719, 0.045015, 0.041176, 0.529506, 0.078578, 0.508116, 
2500.0, 0.181260, 0.021163, 0.543820, 0.021325, 0.398030, 0.543820, 0.023880, 0.472838, 0.023880, 0.424719, 0.045015, 0.041176, 0.529506, 0.078578, 0.508116, 
2506.0, 0.181260, 0.021163, 0.543820, 0.021325, 0.398030, 0.543820, 0.023880, 0.472838, 0.023880, 0.424719, 0.045015, 0.041176, 0.529506, 0.078578, 0.508116, 
2512.0, 0.179023, 0.017636, 0.543820, 0.018279, 0.398030, 0.543820, 0.020895, 0.472838, 0.020895, 0.424719, 0.045015, 0.041176, 0.529506, 0.078578, 0.508116, 
2513.0, 0.176785, 0.017636, 0.534109, 0.018279, 0.392177, 0.534109, 0.020895, 0.465674, 0.020895, 0.417521, 0.045015, 0.041176, 0.518699, 0.078578, 0.498153, 
2518.0, 0.176785, 0.017636, 0.534109, 0.018279, 0.392177, 0.534109, 0.020895, 0.465674, 0.020895, 0.417521, 0.045015, 0.041176, 0.518699, 0.078578, 0.498153, 
2521.0, 0.174518, 0.014109, 0.534109, 0.015232, 0.392177, 0.534109, 0.017910, 0.465674, 0.017910, 0.417521, 0.038584, 0.032940, 0.518699, 0.073956, 0.498153, 
2523.0, 0.172252, 0.010581, 0.534109, 0.012186, 0.392177, 0.534109, 0.014925, 0.465674, 0.014925, 0.417521, 0.038584, 0.032940, 0.518699, 0.073956, 0.498153, 
2532.0, 0.169955, 0.007054, 0.534109, 0.009139, 0.392177, 0.534109, 0.011940, 0.465674, 0.011940, 0.417521, 0.038584, 0.032940, 0.518699, 0.073956, 0.498153, 
2536.0, 0.167659, 0.007054, 0.534109, 0.009139, 0.392177, 0.534109, 0.011940, 0.458282, 0.011940, 0.417521, 0.038584, 0.032940, 0.518699, 0.069334, 0.498153, 
2539.0, 0.165362, 0.003527, 0.534109, 0.006093, 0.392177, 0.534109, 0.008955, 0.458282, 0.008955, 0.417521, 0.032153, 0.024705, 0.518699, 0.064712, 0.498153, 
2540.0, 0.165362, 0.003527, 0.534109, 0.006093, 0.392177, 0.534109, 0.008955, 0.458282, 0.008955, 0.417521, 0.032153, 0.024705, 0.518699, 0.064712, 0.498153, 
2555.0, 0.163000, 0.003527, 0.534109, 0.003046, 0.392177, 0.534109, 0.005970, 0.458282, 0.005970, 0.417521, 0.032153, 0.024705, 0.518699, 0.059734, 0.498153, 
2560.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2571.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2588.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2590.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2597.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2600.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2625.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2628.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2629.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2642.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2662.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2672.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2681.0, 0.160637, 0.000000, 0.534109, 0.000000, 0.392177, 0.534109, 0.002985, 0.458282, 0.002985, 0.417521, 0.025723, 0.016470, 0.518699, 0.054756, 0.498153, 
2691.0, 0.157769, 0.000000, 0.521970, 0.000000, 0.384635, 0.521970, 0.002985, 0.449116, 0.002985, 0.408444, 0.025723, 0.016470, 0.506048, 0.054756, 0.486292, 
2692.0, 0.157769, 0.000000, 0.521970, 0.000000, 0.384635, 0.521970, 0.002985, 0.449116, 0.002985, 0.408444, 0.025723, 0.016470, 0.506048, 0.054756, 0.486292, 
2704.0, 0.157769, 0.000000, 0.521970, 0.000000, 0.384635, 0.521970, 0.002985, 0.449116, 0.002985, 0.408444, 0.025723, 0.016470, 0.506048, 0.054756, 0.486292, 
2713.0, 0.157769, 0.000000, 0.521970, 0.000000, 0.384635, 0.521970, 0.002985, 0.449116, 0.002985, 0.408444, 0.025723, 0.016470, 0.506048, 0.054756, 0.486292, 
2722.0, 0.154735, 0.000000, 0.508921, 0.000000, 0.376622, 0.508921, 0.002985, 0.439353, 0.002985, 0.398719, 0.025723, 0.016470, 0.492371, 0.054756, 0.473495, 
2723.0, 0.154735, 0.000000, 0.508921, 0.000000, 0.376622, 0.508921, 0.002985, 0.439353, 0.002985, 0.398719, 0.025723, 0.016470, 0.492371, 0.054756, 0.473495, 
2734.0, 0.154735, 0.000000, 0.508921, 0.000000, 0.376622, 0.508921, 0.002985, 0.439353, 0.002985, 0.398719, 0.025723, 0.016470, 0.492371, 0.054756, 0.473495, 
2750.0, 0.154735, 0.000000, 0.508921, 0.000000, 0.376622, 0.508921, 0.002985, 0.439353, 0.002985, 0.398719, 0.025723, 0.016470, 0.492371, 0.054756, 0.473495, 
2772.0, 0.151511, 0.000000, 0.494784, 0.000000, 0.368062, 0.494784, 0.002985, 0.428892, 0.002985, 0.388227, 0.025723, 0.016470, 0.477451, 0.054756, 0.459568, 
2777.0, 0.151511, 0.000000, 0.494784, 0.000000, 0.368062, 0.494784, 0.002985, 0.428892, 0.002985, 0.388227, 0.025723, 0.016470, 0.477451, 0.054756, 0.459568, 
2795.0, 0.151511, 0.000000, 0.494784, 0.000000, 0.368062, 0.494784, 0.002985, 0.428892, 0.002985, 0.388227, 0.025723, 0.016470, 0.477451, 0.054756, 0.459568, 
2817.0, 0.151511, 0.000000, 0.494784, 0.000000, 0.368062, 0.494784, 0.002985, 0.428892, 0.002985, 0.388227, 0.025723, 0.016470, 0.477451, 0.054756, 0.459568, 
2818.0, 0.151511, 0.000000, 0.494784, 0.000000, 0.368062, 0.494784, 0.002985, 0.428892, 0.002985, 0.388227, 0.025723, 0.016470, 0.477451, 0.054756, 0.459568, 
2823.0, 0.147988, 0.000000, 0.494784, 0.000000, 0.358625, 0.494784, 0.002985, 0.428892, 0.002985, 0.388227, 0.017148, 0.008235, 0.477451, 0.046934, 0.459568, 
2845.0, 0.144464, 0.000000, 0.479791, 0.000000, 0.349187, 0.479791, 0.002985, 0.417606, 0.002985, 0.377134, 0.017148, 0.008235, 0.462049, 0.046934, 0.445207, 
2869.0, 0.140941, 0.000000, 0.464797, 0.000000, 0.339750, 0.464797, 0.002985, 0.406319, 0.002985, 0.366042, 0.017148, 0.008235, 0.446648, 0.046934, 0.430845, 
2896.0, 0.140941, 0.000000, 0.464797, 0.000000, 0.339750, 0.464797, 0.002985, 0.406319, 0.002985, 0.366042, 0.017148, 0.008235, 0.446648, 0.046934, 0.430845, 
2901.0, 0.140941, 0.000000, 0.464797, 0.000000, 0.339750, 0.464797, 0.002985, 0.406319, 0.002985, 0.366042, 0.017148, 0.008235, 0.446648, 0.046934, 0.430845, 
2925.0, 0.140941, 0.000000, 0.464797, 0.000000, 0.339750, 0.464797, 0.002985, 0.406319, 0.002985, 0.366042, 0.017148, 0.008235, 0.446648, 0.046934, 0.430845, 
2930.0, 0.140941, 0.000000, 0.464797, 0.000000, 0.339750, 0.464797, 0.002985, 0.406319, 0.002985, 0.366042, 0.017148, 0.008235, 0.446648, 0.046934, 0.430845, 
2939.0, 0.140941, 0.000000, 0.464797, 0.000000, 0.339750, 0.464797, 0.002985, 0.406319, 0.002985, 0.366042, 0.017148, 0.008235, 0.446648, 0.046934, 0.430845, 
2950.0, 0.140941, 0.000000, 0.464797, 0.000000, 0.339750, 0.464797, 0.002985, 0.406319, 0.002985, 0.366042, 0.017148, 0.008235, 0.446648, 0.046934, 0.430845, 
2955.0, 0.136795, 0.000000, 0.446921, 0.000000, 0.328425, 0.446921, 0.002985, 0.393212, 0.002985, 0.352485, 0.017148, 0.008235, 0.428037, 0.046934, 0.412893, 
2975.0, 0.136795, 0.000000, 0.446921, 0.000000, 0.328425, 0.446921, 0.002985, 0.393212, 0.002985, 0.352485, 0.017148, 0.008235, 0.428037, 0.046934, 0.412893, 
2994.0, 0.136795, 0.000000, 0.446921, 0.000000, 0.328425, 0.446921, 0.002985, 0.393212, 0.002985, 0.352485, 0.017148, 0.008235, 0.428037, 0.046934, 0.412893, 
2998.0, 0.136795, 0.000000, 0.446921, 0.000000, 0.328425, 0.446921, 0.002985, 0.393212, 0.002985, 0.352485, 0.017148, 0.008235, 0.428037, 0.046934, 0.412893, 
3006.0, 0.136795, 0.000000, 0.446921, 0.000000, 0.328425, 0.446921, 0.002985, 0.393212, 0.002985, 0.352485, 0.017148, 0.008235, 0.428037, 0.046934, 0.412893, 
3027.0, 0.136795, 0.000000, 0.446921, 0.000000, 0.328425, 0.446921, 0.002985, 0.393212, 0.002985, 0.352485, 0.017148, 0.008235, 0.428037, 0.046934, 0.412893, 
3032.0, 0.136795, 0.000000, 0.446921, 0.000000, 0.328425, 0.446921, 0.002985, 0.393212, 0.002985, 0.352485, 0.017148, 0.008235, 0.428037, 0.046934, 0.412893, 
3053.0, 0.131729, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.002985, 0.376828, 0.002985, 0.336463, 0.017148, 0.008235, 0.406635, 0.046934, 0.392249, 
3059.0, 0.131729, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.002985, 0.376828, 0.002985, 0.336463, 0.017148, 0.008235, 0.406635, 0.046934, 0.392249, 
3087.0, 0.131729, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.002985, 0.376828, 0.002985, 0.336463, 0.017148, 0.008235, 0.406635, 0.046934, 0.392249, 
3106.0, 0.131729, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.002985, 0.376828, 0.002985, 0.336463, 0.017148, 0.008235, 0.406635, 0.046934, 0.392249, 
3131.0, 0.131729, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.002985, 0.376828, 0.002985, 0.336463, 0.017148, 0.008235, 0.406635, 0.046934, 0.392249, 
3156.0, 0.125741, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.000000, 0.376828, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3180.0, 0.125741, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.000000, 0.376828, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3239.0, 0.125741, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.000000, 0.376828, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3266.0, 0.125741, 0.000000, 0.425639, 0.000000, 0.314741, 0.425639, 0.000000, 0.376828, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3330.0, 0.118755, 0.000000, 0.425639, 0.000000, 0.296226, 0.425639, 0.000000, 0.354662, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3434.0, 0.118755, 0.000000, 0.425639, 0.000000, 0.296226, 0.425639, 0.000000, 0.354662, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3476.0, 0.118755, 0.000000, 0.425639, 0.000000, 0.296226, 0.425639, 0.000000, 0.354662, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3694.0, 0.118755, 0.000000, 0.425639, 0.000000, 0.296226, 0.425639, 0.000000, 0.354662, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3723.0, 0.118755, 0.000000, 0.425639, 0.000000, 0.296226, 0.425639, 0.000000, 0.354662, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3728.0, 0.118755, 0.000000, 0.425639, 0.000000, 0.296226, 0.425639, 0.000000, 0.354662, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3780.0, 0.118755, 0.000000, 0.425639, 0.000000, 0.296226, 0.425639, 0.000000, 0.354662, 0.000000, 0.317771, 0.017148, 0.008235, 0.381221, 0.046934, 0.367733, 
3800.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
3862.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4017.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4080.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4130.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4174.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4184.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4204.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4310.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4381.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 
4478.0, 0.107959, 0.000000, 0.383075, 0.000000, 0.269297, 0.383075, 0.000000, 0.319196, 0.000000, 0.285994, 0.017148, 0.008235, 0.343099, 0.046934, 0.330960, 

