time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
4025.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4032.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4039.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4050.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4062.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4079.0, 0.387178, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.103203, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4127.0, 0.387178, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.103203, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4184.0, 0.387178, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.103203, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4190.0, 0.387178, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.103203, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
4191.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4196.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4214.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4232.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4256.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4365.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4427.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4453.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4459.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4467.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4500.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4509.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4523.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4556.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 
4795.0, 0.361366, 0.000000, 0.611857, 0.051885, 0.586679, 0.000000, 0.634482, 0.000000, 0.623330, 0.103203, 0.567739, 0.722327, 0.062500, 0.157592, 0.611147, 

