time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, 
0.002738, 0.952772, 0.700000, 1.000000, 0.885246, 0.980952, 0.981481, 0.888000, 0.908497, 0.977778, 0.911602, 0.976471, 0.914414, 0.976471, 
0.150582, 0.950719, 0.700000, 1.000000, 0.885246, 0.976190, 0.976852, 0.888000, 0.908497, 0.966667, 0.911602, 0.964706, 0.914414, 0.964706, 
0.186174, 0.948665, 0.700000, 1.000000, 0.885246, 0.976190, 0.976852, 0.888000, 0.908497, 0.966667, 0.906077, 0.964706, 0.909910, 0.964706, 
0.238193, 0.944559, 0.666667, 1.000000, 0.877049, 0.971429, 0.972222, 0.880000, 0.901961, 0.966667, 0.900552, 0.964706, 0.905405, 0.964706, 
0.240931, 0.942505, 0.666667, 1.000000, 0.877049, 0.971429, 0.972222, 0.880000, 0.901961, 0.966667, 0.895028, 0.964706, 0.900901, 0.964706, 
0.303901, 0.940452, 0.633333, 1.000000, 0.868852, 0.971429, 0.972222, 0.872000, 0.895425, 0.966667, 0.889503, 0.964706, 0.896396, 0.964706, 
0.33128, 0.938398, 0.600000, 1.000000, 0.860656, 0.971429, 0.972222, 0.864000, 0.888889, 0.966667, 0.883978, 0.964706, 0.891892, 0.964706, 
0.344969, 0.936345, 0.600000, 1.000000, 0.860656, 0.971429, 0.972222, 0.864000, 0.888889, 0.966667, 0.883978, 0.964706, 0.891892, 0.964706, 
0.350445, 0.934292, 0.600000, 1.000000, 0.852459, 0.971429, 0.972222, 0.856000, 0.882353, 0.966667, 0.878453, 0.964706, 0.887387, 0.964706, 
0.364134, 0.932238, 0.600000, 0.992248, 0.852459, 0.966667, 0.967593, 0.856000, 0.882353, 0.955556, 0.878453, 0.952941, 0.887387, 0.952941, 
0.391513, 0.930185, 0.566667, 0.992248, 0.844262, 0.966667, 0.967593, 0.848000, 0.875817, 0.955556, 0.872928, 0.952941, 0.882883, 0.952941, 
0.405202, 0.926078, 0.566667, 0.992248, 0.844262, 0.966667, 0.967593, 0.848000, 0.862745, 0.955556, 0.861878, 0.952941, 0.873874, 0.952941, 
0.416153, 0.921971, 0.566667, 0.984496, 0.844262, 0.957143, 0.958333, 0.848000, 0.862745, 0.944444, 0.861878, 0.941176, 0.873874, 0.941176, 
0.443532, 0.919918, 0.566667, 0.984496, 0.844262, 0.957143, 0.958333, 0.848000, 0.862745, 0.944444, 0.861878, 0.941176, 0.873874, 0.941176, 
0.457221, 0.915811, 0.566667, 0.984496, 0.836066, 0.957143, 0.958333, 0.840000, 0.849673, 0.944444, 0.850829, 0.941176, 0.864865, 0.941176, 
0.462697, 0.913758, 0.566667, 0.984496, 0.836066, 0.957143, 0.958333, 0.840000, 0.849673, 0.944444, 0.850829, 0.941176, 0.864865, 0.941176, 
0.481862, 0.911704, 0.566667, 0.984496, 0.836066, 0.957143, 0.958333, 0.840000, 0.843137, 0.944444, 0.845304, 0.941176, 0.860360, 0.941176, 
0.501027, 0.909651, 0.566667, 0.984496, 0.836066, 0.957143, 0.958333, 0.840000, 0.843137, 0.944444, 0.839779, 0.941176, 0.855856, 0.941176, 
0.531143, 0.907598, 0.566667, 0.984496, 0.836066, 0.957143, 0.958333, 0.840000, 0.843137, 0.944444, 0.839779, 0.941176, 0.851351, 0.941176, 
0.539357, 0.903491, 0.566667, 0.976744, 0.836066, 0.947619, 0.949074, 0.840000, 0.843137, 0.944444, 0.839779, 0.941176, 0.851351, 0.941176, 
0.558522, 0.901437, 0.533333, 0.976744, 0.827869, 0.947619, 0.949074, 0.832000, 0.836601, 0.944444, 0.834254, 0.941176, 0.846847, 0.941176, 
0.577687, 0.899384, 0.533333, 0.968992, 0.827869, 0.942857, 0.944444, 0.832000, 0.836601, 0.944444, 0.834254, 0.941176, 0.846847, 0.941176, 
0.596851, 0.897331, 0.533333, 0.968992, 0.827869, 0.938095, 0.939815, 0.832000, 0.836601, 0.944444, 0.834254, 0.941176, 0.846847, 0.941176, 
0.613279, 0.895277, 0.533333, 0.961240, 0.827869, 0.933333, 0.935185, 0.832000, 0.836601, 0.933333, 0.834254, 0.929412, 0.846847, 0.929412, 
0.689938, 0.893224, 0.500000, 0.961240, 0.819672, 0.933333, 0.935185, 0.824000, 0.830065, 0.933333, 0.828729, 0.929412, 0.842342, 0.929412, 
0.70089, 0.891170, 0.500000, 0.961240, 0.819672, 0.933333, 0.930556, 0.824000, 0.830065, 0.933333, 0.828729, 0.929412, 0.842342, 0.929412, 
0.709103, 0.889117, 0.500000, 0.953488, 0.819672, 0.928571, 0.925926, 0.824000, 0.830065, 0.922222, 0.828729, 0.917647, 0.842342, 0.917647, 
0.711841, 0.887064, 0.500000, 0.953488, 0.811475, 0.928571, 0.925926, 0.816000, 0.823529, 0.922222, 0.823204, 0.917647, 0.837838, 0.917647, 
0.717317, 0.885010, 0.500000, 0.953488, 0.811475, 0.928571, 0.925926, 0.808000, 0.823529, 0.922222, 0.823204, 0.917647, 0.833333, 0.917647, 
0.733744, 0.882957, 0.500000, 0.953488, 0.811475, 0.928571, 0.925926, 0.808000, 0.816993, 0.922222, 0.817680, 0.917647, 0.828829, 0.917647, 
0.766598, 0.880903, 0.500000, 0.953488, 0.803279, 0.928571, 0.925926, 0.800000, 0.810458, 0.922222, 0.812155, 0.917647, 0.824324, 0.917647, 
0.807666, 0.878850, 0.500000, 0.953488, 0.803279, 0.923810, 0.921296, 0.800000, 0.810458, 0.922222, 0.812155, 0.917647, 0.824324, 0.917647, 
0.824093, 0.876797, 0.500000, 0.953488, 0.803279, 0.923810, 0.916667, 0.800000, 0.810458, 0.911111, 0.812155, 0.917647, 0.824324, 0.917647, 
0.826831, 0.874743, 0.466667, 0.953488, 0.795082, 0.923810, 0.916667, 0.792000, 0.803922, 0.911111, 0.806630, 0.917647, 0.819820, 0.917647, 
0.835044, 0.872690, 0.466667, 0.953488, 0.795082, 0.923810, 0.916667, 0.792000, 0.797386, 0.911111, 0.801105, 0.917647, 0.815315, 0.917647, 
0.854209, 0.870637, 0.466667, 0.953488, 0.795082, 0.923810, 0.916667, 0.784000, 0.797386, 0.911111, 0.801105, 0.917647, 0.815315, 0.917647, 
0.867899, 0.868583, 0.466667, 0.953488, 0.795082, 0.919048, 0.912037, 0.784000, 0.797386, 0.911111, 0.801105, 0.917647, 0.815315, 0.917647, 
0.881588, 0.866530, 0.466667, 0.953488, 0.795082, 0.919048, 0.912037, 0.784000, 0.797386, 0.911111, 0.801105, 0.917647, 0.815315, 0.917647, 
0.898015, 0.864476, 0.466667, 0.953488, 0.795082, 0.919048, 0.912037, 0.784000, 0.797386, 0.911111, 0.801105, 0.917647, 0.815315, 0.917647, 
0.906229, 0.860370, 0.466667, 0.953488, 0.786885, 0.919048, 0.912037, 0.776000, 0.790850, 0.911111, 0.795580, 0.917647, 0.806306, 0.917647, 
0.908966, 0.858316, 0.466667, 0.953488, 0.786885, 0.914286, 0.907407, 0.776000, 0.790850, 0.911111, 0.795580, 0.917647, 0.806306, 0.917647, 
0.91718, 0.856263, 0.466667, 0.945736, 0.786885, 0.909524, 0.902778, 0.776000, 0.790850, 0.911111, 0.795580, 0.917647, 0.806306, 0.917647, 
0.919918, 0.854209, 0.466667, 0.945736, 0.786885, 0.909524, 0.902778, 0.776000, 0.790850, 0.911111, 0.790055, 0.917647, 0.801802, 0.917647, 
0.933607, 0.852156, 0.466667, 0.945736, 0.786885, 0.909524, 0.902778, 0.776000, 0.790850, 0.911111, 0.784530, 0.917647, 0.797297, 0.917647, 
0.941821, 0.850103, 0.466667, 0.937984, 0.786885, 0.904762, 0.898148, 0.776000, 0.790850, 0.911111, 0.784530, 0.917647, 0.797297, 0.917647, 
0.944559, 0.848049, 0.466667, 0.937984, 0.786885, 0.900000, 0.893519, 0.776000, 0.790850, 0.911111, 0.784530, 0.917647, 0.797297, 0.917647, 
0.960986, 0.845996, 0.466667, 0.937984, 0.778689, 0.900000, 0.893519, 0.768000, 0.784314, 0.911111, 0.779006, 0.917647, 0.792793, 0.917647, 
0.988364, 0.843943, 0.466667, 0.937984, 0.770492, 0.900000, 0.893519, 0.760000, 0.777778, 0.911111, 0.773481, 0.917647, 0.788288, 0.917647, 
1.051335, 0.841889, 0.466667, 0.937984, 0.770492, 0.900000, 0.893519, 0.760000, 0.777778, 0.911111, 0.773481, 0.917647, 0.783784, 0.917647, 
1.05681, 0.839836, 0.433333, 0.937984, 0.762295, 0.900000, 0.893519, 0.752000, 0.771242, 0.911111, 0.767956, 0.917647, 0.779279, 0.917647, 
1.067762, 0.837782, 0.433333, 0.937984, 0.762295, 0.900000, 0.893519, 0.752000, 0.764706, 0.911111, 0.762431, 0.917647, 0.774775, 0.917647, 
1.0705, 0.835729, 0.433333, 0.937984, 0.762295, 0.895238, 0.888889, 0.752000, 0.764706, 0.911111, 0.762431, 0.917647, 0.774775, 0.917647, 
1.09514, 0.835729, 0.433333, 0.937984, 0.762295, 0.895238, 0.888889, 0.752000, 0.764706, 0.911111, 0.762431, 0.917647, 0.774775, 0.917647, 
1.122519, 0.833671, 0.433333, 0.930233, 0.762295, 0.890476, 0.884259, 0.752000, 0.764706, 0.900000, 0.762431, 0.905882, 0.774775, 0.905882, 
1.155373, 0.831612, 0.433333, 0.930233, 0.762295, 0.890476, 0.884259, 0.752000, 0.764706, 0.900000, 0.762431, 0.905882, 0.774775, 0.905882, 
1.160849, 0.829554, 0.433333, 0.922481, 0.762295, 0.885714, 0.879630, 0.752000, 0.764706, 0.900000, 0.762431, 0.905882, 0.774775, 0.905882, 
1.1718, 0.827495, 0.433333, 0.914729, 0.762295, 0.880952, 0.875000, 0.752000, 0.764706, 0.900000, 0.762431, 0.905882, 0.774775, 0.905882, 
1.182752, 0.825437, 0.433333, 0.906977, 0.762295, 0.876190, 0.870370, 0.752000, 0.764706, 0.900000, 0.762431, 0.905882, 0.774775, 0.905882, 
1.185489, 0.823378, 0.433333, 0.906977, 0.762295, 0.871429, 0.865741, 0.752000, 0.764706, 0.888889, 0.762431, 0.894118, 0.774775, 0.894118, 
1.193703, 0.821320, 0.433333, 0.906977, 0.754009, 0.871429, 0.865741, 0.743914, 0.758114, 0.888889, 0.756866, 0.894118, 0.770244, 0.894118, 
1.226557, 0.819261, 0.433333, 0.906977, 0.754009, 0.871429, 0.861111, 0.743914, 0.758114, 0.888889, 0.756866, 0.894118, 0.770244, 0.894118, 
1.267625, 0.817203, 0.433333, 0.906977, 0.754009, 0.866667, 0.856481, 0.743914, 0.758114, 0.877778, 0.756866, 0.882353, 0.770244, 0.882353, 
1.270363, 0.815144, 0.433333, 0.899225, 0.754009, 0.861905, 0.851852, 0.743914, 0.758114, 0.877778, 0.756866, 0.882353, 0.770244, 0.882353, 
1.284052, 0.813086, 0.433333, 0.899225, 0.754009, 0.861905, 0.851852, 0.743914, 0.751521, 0.877778, 0.751301, 0.882353, 0.765713, 0.882353, 
1.289528, 0.811028, 0.433333, 0.891473, 0.754009, 0.857143, 0.847222, 0.743914, 0.751521, 0.866667, 0.751301, 0.870588, 0.765713, 0.870588, 
1.297741, 0.808969, 0.433333, 0.891473, 0.754009, 0.852381, 0.842593, 0.743914, 0.751521, 0.866667, 0.751301, 0.870588, 0.765713, 0.870588, 
1.303217, 0.806911, 0.433333, 0.891473, 0.745723, 0.852381, 0.842593, 0.735828, 0.744929, 0.866667, 0.745735, 0.870588, 0.761182, 0.870588, 
1.330595, 0.804852, 0.433333, 0.883721, 0.745723, 0.847619, 0.837963, 0.735828, 0.744929, 0.866667, 0.745735, 0.870588, 0.761182, 0.870588, 
1.371663, 0.802794, 0.433333, 0.883721, 0.745723, 0.847619, 0.837963, 0.735828, 0.744929, 0.866667, 0.745735, 0.870588, 0.761182, 0.870588, 
1.385352, 0.800735, 0.433333, 0.883721, 0.745723, 0.842857, 0.833333, 0.735828, 0.744929, 0.855556, 0.745735, 0.858824, 0.761182, 0.858824, 
1.38809, 0.798677, 0.433333, 0.883721, 0.737438, 0.842857, 0.833333, 0.727742, 0.738337, 0.855556, 0.740170, 0.858824, 0.756651, 0.858824, 
1.407255, 0.796618, 0.400000, 0.883721, 0.729152, 0.842857, 0.833333, 0.719656, 0.731744, 0.855556, 0.734605, 0.858824, 0.752121, 0.858824, 
1.415469, 0.794560, 0.400000, 0.883721, 0.720866, 0.842857, 0.833333, 0.711570, 0.725152, 0.855556, 0.729040, 0.858824, 0.747590, 0.858824, 
1.418207, 0.792502, 0.400000, 0.883721, 0.712580, 0.842857, 0.833333, 0.703484, 0.718560, 0.855556, 0.723475, 0.858824, 0.743059, 0.858824, 
1.437372, 0.790443, 0.400000, 0.883721, 0.712580, 0.842857, 0.833333, 0.703484, 0.718560, 0.855556, 0.723475, 0.858824, 0.743059, 0.858824, 
1.448323, 0.786326, 0.400000, 0.875969, 0.704294, 0.838095, 0.828704, 0.695398, 0.711968, 0.855556, 0.717909, 0.858824, 0.738528, 0.858824, 
1.451061, 0.784268, 0.400000, 0.875969, 0.696009, 0.838095, 0.828704, 0.687312, 0.705375, 0.855556, 0.712344, 0.858824, 0.733997, 0.858824, 
1.519507, 0.782209, 0.400000, 0.875969, 0.696009, 0.838095, 0.828704, 0.687312, 0.705375, 0.855556, 0.712344, 0.858824, 0.733997, 0.858824, 
1.530459, 0.780151, 0.400000, 0.868217, 0.696009, 0.833333, 0.824074, 0.687312, 0.705375, 0.844444, 0.712344, 0.847059, 0.733997, 0.847059, 
1.54141, 0.778092, 0.400000, 0.868217, 0.696009, 0.833333, 0.824074, 0.687312, 0.705375, 0.844444, 0.712344, 0.847059, 0.733997, 0.847059, 
1.659138, 0.773976, 0.400000, 0.868217, 0.696009, 0.833333, 0.824074, 0.687312, 0.698783, 0.844444, 0.701214, 0.847059, 0.724935, 0.847059, 
1.686516, 0.771917, 0.400000, 0.868217, 0.696009, 0.833333, 0.824074, 0.687312, 0.692191, 0.844444, 0.695649, 0.847059, 0.720405, 0.847059, 
1.697467, 0.769859, 0.400000, 0.860465, 0.696009, 0.828571, 0.819444, 0.687312, 0.692191, 0.844444, 0.695649, 0.847059, 0.720405, 0.847059, 
1.768652, 0.767800, 0.400000, 0.860465, 0.687723, 0.828571, 0.819444, 0.679226, 0.685598, 0.844444, 0.690083, 0.847059, 0.715874, 0.847059, 
1.848049, 0.765742, 0.366667, 0.860465, 0.679437, 0.828571, 0.819444, 0.671140, 0.679006, 0.844444, 0.684518, 0.847059, 0.711343, 0.847059, 
1.878166, 0.761625, 0.366667, 0.852713, 0.679437, 0.819048, 0.810185, 0.671140, 0.679006, 0.844444, 0.684518, 0.847059, 0.711343, 0.847059, 
1.880903, 0.759566, 0.366667, 0.852713, 0.671151, 0.819048, 0.810185, 0.663054, 0.672414, 0.844444, 0.678953, 0.847059, 0.706812, 0.847059, 
1.91102, 0.757508, 0.366667, 0.852713, 0.662865, 0.819048, 0.810185, 0.654968, 0.672414, 0.844444, 0.678953, 0.847059, 0.702281, 0.847059, 
1.919233, 0.755450, 0.366667, 0.852713, 0.654579, 0.819048, 0.810185, 0.646882, 0.665822, 0.844444, 0.673388, 0.847059, 0.697750, 0.847059, 
1.957563, 0.753391, 0.366667, 0.852713, 0.654579, 0.819048, 0.810185, 0.646882, 0.665822, 0.844444, 0.667823, 0.847059, 0.693220, 0.847059, 
1.963039, 0.751333, 0.366667, 0.852713, 0.646294, 0.819048, 0.810185, 0.638796, 0.659229, 0.844444, 0.662258, 0.847059, 0.688689, 0.847059, 
1.990418, 0.749274, 0.366667, 0.844961, 0.646294, 0.814286, 0.805556, 0.638796, 0.659229, 0.833333, 0.662258, 0.835294, 0.688689, 0.835294, 
1.993155, 0.747216, 0.366667, 0.837209, 0.646294, 0.809524, 0.800926, 0.638796, 0.659229, 0.833333, 0.662258, 0.835294, 0.688689, 0.835294, 
2.001369, 0.745157, 0.366667, 0.837209, 0.638008, 0.809524, 0.800926, 0.630710, 0.652637, 0.833333, 0.656692, 0.835294, 0.684158, 0.835294, 
2.053388, 0.743099, 0.366667, 0.837209, 0.638008, 0.809524, 0.800926, 0.630710, 0.652637, 0.833333, 0.651127, 0.835294, 0.679627, 0.835294, 
2.056126, 0.738982, 0.366667, 0.829457, 0.638008, 0.804762, 0.796296, 0.630710, 0.652637, 0.833333, 0.645562, 0.835294, 0.675096, 0.835294, 
2.058864, 0.736924, 0.366667, 0.829457, 0.638008, 0.800000, 0.791667, 0.630710, 0.652637, 0.833333, 0.645562, 0.835294, 0.675096, 0.835294, 
2.099932, 0.734865, 0.366667, 0.829457, 0.638008, 0.795238, 0.787037, 0.630710, 0.652637, 0.833333, 0.645562, 0.835294, 0.675096, 0.835294, 
2.110883, 0.732807, 0.333333, 0.829457, 0.629722, 0.795238, 0.787037, 0.622624, 0.646045, 0.833333, 0.639997, 0.835294, 0.670565, 0.835294, 
2.116359, 0.730748, 0.333333, 0.821705, 0.629722, 0.790476, 0.782407, 0.622624, 0.646045, 0.833333, 0.639997, 0.835294, 0.670565, 0.835294, 
2.12731, 0.726631, 0.333333, 0.821705, 0.629722, 0.790476, 0.782407, 0.622624, 0.639452, 0.833333, 0.634432, 0.835294, 0.661504, 0.835294, 
2.140999, 0.724573, 0.333333, 0.821705, 0.621436, 0.790476, 0.782407, 0.614538, 0.632860, 0.833333, 0.628866, 0.835294, 0.656973, 0.835294, 
2.146475, 0.722514, 0.333333, 0.821705, 0.613150, 0.790476, 0.782407, 0.606452, 0.626268, 0.833333, 0.623301, 0.835294, 0.652442, 0.835294, 
2.168378, 0.720456, 0.333333, 0.821705, 0.604865, 0.790476, 0.782407, 0.598366, 0.619675, 0.833333, 0.617736, 0.835294, 0.647911, 0.835294, 
2.184805, 0.718398, 0.333333, 0.821705, 0.604865, 0.785714, 0.782407, 0.598366, 0.619675, 0.833333, 0.617736, 0.823529, 0.647911, 0.823529, 
2.236824, 0.716339, 0.333333, 0.821705, 0.596579, 0.785714, 0.782407, 0.590280, 0.613083, 0.833333, 0.617736, 0.823529, 0.643380, 0.823529, 
2.286105, 0.714281, 0.333333, 0.821705, 0.596579, 0.785714, 0.782407, 0.590280, 0.613083, 0.833333, 0.617736, 0.823529, 0.638849, 0.823529, 
2.291581, 0.712222, 0.333333, 0.821705, 0.596579, 0.785714, 0.782407, 0.590280, 0.613083, 0.833333, 0.617736, 0.823529, 0.638849, 0.823529, 
2.31896, 0.710164, 0.333333, 0.821705, 0.596579, 0.780952, 0.777778, 0.590280, 0.613083, 0.833333, 0.617736, 0.823529, 0.638849, 0.823529, 
2.338125, 0.708105, 0.333333, 0.821705, 0.596579, 0.776190, 0.773148, 0.590280, 0.613083, 0.833333, 0.617736, 0.823529, 0.638849, 0.823529, 
2.362765, 0.706047, 0.333333, 0.821705, 0.588293, 0.776190, 0.773148, 0.582194, 0.606491, 0.833333, 0.612171, 0.823529, 0.634319, 0.823529, 
2.384668, 0.703988, 0.333333, 0.821705, 0.588293, 0.771429, 0.768519, 0.582194, 0.606491, 0.833333, 0.612171, 0.823529, 0.634319, 0.823529, 
2.433949, 0.701930, 0.333333, 0.813953, 0.588293, 0.766667, 0.763889, 0.582194, 0.606491, 0.822222, 0.612171, 0.811765, 0.634319, 0.811765, 
2.455852, 0.699872, 0.333333, 0.806202, 0.588293, 0.761905, 0.759259, 0.582194, 0.606491, 0.811111, 0.612171, 0.800000, 0.634319, 0.800000, 
2.480493, 0.697813, 0.333333, 0.798450, 0.588293, 0.757143, 0.754630, 0.582194, 0.606491, 0.800000, 0.612171, 0.788235, 0.634319, 0.788235, 
2.507871, 0.695755, 0.333333, 0.798450, 0.580007, 0.757143, 0.754630, 0.574108, 0.599899, 0.800000, 0.606606, 0.788235, 0.629788, 0.788235, 
2.631075, 0.693696, 0.333333, 0.798450, 0.580007, 0.757143, 0.754630, 0.574108, 0.599899, 0.800000, 0.606606, 0.788235, 0.625257, 0.788235, 
2.696783, 0.691638, 0.333333, 0.798450, 0.580007, 0.757143, 0.754630, 0.574108, 0.593306, 0.800000, 0.601040, 0.788235, 0.620726, 0.788235, 
2.704997, 0.689579, 0.333333, 0.798450, 0.580007, 0.757143, 0.754630, 0.574108, 0.586714, 0.800000, 0.595475, 0.788235, 0.616195, 0.788235, 
2.740589, 0.687521, 0.333333, 0.798450, 0.580007, 0.752381, 0.750000, 0.574108, 0.586714, 0.788889, 0.595475, 0.776471, 0.616195, 0.776471, 
2.767967, 0.687521, 0.333333, 0.798450, 0.580007, 0.752381, 0.750000, 0.574108, 0.586714, 0.788889, 0.595475, 0.776471, 0.616195, 0.776471, 
2.770705, 0.685456, 0.333333, 0.798450, 0.571601, 0.752381, 0.750000, 0.565906, 0.580047, 0.788889, 0.589910, 0.776471, 0.611631, 0.776471, 
2.778919, 0.683392, 0.333333, 0.798450, 0.563195, 0.752381, 0.750000, 0.557704, 0.573380, 0.788889, 0.584345, 0.776471, 0.607066, 0.776471, 
2.861054, 0.681327, 0.333333, 0.798450, 0.563195, 0.752381, 0.750000, 0.557704, 0.566712, 0.788889, 0.578780, 0.776471, 0.602502, 0.776471, 
2.915811, 0.679262, 0.300000, 0.798450, 0.554789, 0.752381, 0.750000, 0.549503, 0.560045, 0.788889, 0.573215, 0.776471, 0.597938, 0.776471, 
2.989733, 0.677198, 0.300000, 0.798450, 0.546384, 0.752381, 0.750000, 0.541301, 0.553378, 0.788889, 0.567649, 0.776471, 0.593373, 0.776471, 
2.995209, 0.675133, 0.300000, 0.798450, 0.546384, 0.752381, 0.750000, 0.541301, 0.553378, 0.788889, 0.567649, 0.776471, 0.593373, 0.776471, 
3.00616, 0.673068, 0.300000, 0.790698, 0.546384, 0.747619, 0.745370, 0.541301, 0.553378, 0.788889, 0.567649, 0.776471, 0.593373, 0.776471, 
3.028063, 0.671004, 0.300000, 0.790698, 0.546384, 0.747619, 0.745370, 0.541301, 0.553378, 0.788889, 0.567649, 0.776471, 0.593373, 0.776471, 
3.058179, 0.668939, 0.300000, 0.790698, 0.546384, 0.742857, 0.740741, 0.541301, 0.553378, 0.777778, 0.567649, 0.764706, 0.593373, 0.764706, 
3.08282, 0.666875, 0.300000, 0.782946, 0.546384, 0.738095, 0.736111, 0.541301, 0.553378, 0.777778, 0.567649, 0.764706, 0.593373, 0.764706, 
3.137577, 0.664810, 0.300000, 0.775194, 0.546384, 0.733333, 0.731481, 0.541301, 0.553378, 0.777778, 0.567649, 0.764706, 0.593373, 0.764706, 
3.154004, 0.662745, 0.300000, 0.775194, 0.546384, 0.728571, 0.726852, 0.541301, 0.553378, 0.766667, 0.567649, 0.752941, 0.593373, 0.752941, 
3.225188, 0.660681, 0.300000, 0.767442, 0.546384, 0.723810, 0.722222, 0.541301, 0.553378, 0.755556, 0.567649, 0.741176, 0.593373, 0.741176, 
3.252567, 0.658616, 0.300000, 0.767442, 0.546384, 0.723810, 0.722222, 0.541301, 0.553378, 0.755556, 0.567649, 0.741176, 0.593373, 0.741176, 
3.263518, 0.656551, 0.300000, 0.767442, 0.546384, 0.723810, 0.722222, 0.541301, 0.553378, 0.755556, 0.567649, 0.741176, 0.593373, 0.741176, 
3.27447, 0.654487, 0.300000, 0.759690, 0.546384, 0.719048, 0.717593, 0.541301, 0.553378, 0.755556, 0.567649, 0.741176, 0.593373, 0.741176, 
3.33744, 0.652422, 0.300000, 0.759690, 0.546384, 0.719048, 0.717593, 0.541301, 0.553378, 0.755556, 0.567649, 0.741176, 0.593373, 0.741176, 
3.348392, 0.650358, 0.300000, 0.759690, 0.546384, 0.719048, 0.717593, 0.541301, 0.553378, 0.755556, 0.567649, 0.741176, 0.593373, 0.741176, 
3.378508, 0.648293, 0.300000, 0.759690, 0.546384, 0.714286, 0.712963, 0.541301, 0.553378, 0.755556, 0.567649, 0.741176, 0.593373, 0.741176, 
3.403149, 0.646228, 0.300000, 0.759690, 0.537978, 0.714286, 0.712963, 0.533100, 0.546711, 0.755556, 0.562084, 0.741176, 0.588809, 0.741176, 
3.411362, 0.644164, 0.300000, 0.759690, 0.537978, 0.709524, 0.708333, 0.533100, 0.546711, 0.755556, 0.562084, 0.741176, 0.588809, 0.741176, 
3.416838, 0.642099, 0.300000, 0.759690, 0.529572, 0.709524, 0.708333, 0.524898, 0.540044, 0.755556, 0.556519, 0.741176, 0.584244, 0.741176, 
3.45243, 0.640034, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.540044, 0.744444, 0.556519, 0.729412, 0.584244, 0.729412, 
3.455168, 0.640034, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.540044, 0.744444, 0.556519, 0.729412, 0.584244, 0.729412, 
3.468857, 0.637963, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.533376, 0.744444, 0.550954, 0.729412, 0.579644, 0.729412, 
3.482546, 0.635892, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.533376, 0.744444, 0.550954, 0.729412, 0.579644, 0.729412, 
3.493498, 0.635892, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.533376, 0.744444, 0.550954, 0.729412, 0.579644, 0.729412, 
3.504449, 0.635892, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.533376, 0.744444, 0.550954, 0.729412, 0.579644, 0.729412, 
3.537303, 0.633807, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.533376, 0.744444, 0.545332, 0.729412, 0.574969, 0.729412, 
3.540041, 0.631722, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.533376, 0.744444, 0.545332, 0.729412, 0.574969, 0.729412, 
3.550992, 0.629637, 0.300000, 0.751938, 0.529572, 0.704762, 0.703704, 0.524898, 0.533376, 0.744444, 0.545332, 0.729412, 0.574969, 0.729412, 
3.59206, 0.627552, 0.300000, 0.751938, 0.521030, 0.704762, 0.703704, 0.516567, 0.526538, 0.744444, 0.539710, 0.729412, 0.570295, 0.729412, 
3.608487, 0.625467, 0.300000, 0.751938, 0.512489, 0.704762, 0.703704, 0.508235, 0.519700, 0.744444, 0.534088, 0.729412, 0.565620, 0.729412, 
3.622177, 0.623382, 0.300000, 0.751938, 0.503947, 0.704762, 0.703704, 0.499903, 0.519700, 0.744444, 0.534088, 0.729412, 0.560946, 0.729412, 
3.646817, 0.623382, 0.300000, 0.751938, 0.503947, 0.704762, 0.703704, 0.499903, 0.519700, 0.744444, 0.534088, 0.729412, 0.560946, 0.729412, 
3.657769, 0.621291, 0.300000, 0.744186, 0.503947, 0.700000, 0.699074, 0.499903, 0.519700, 0.744444, 0.534088, 0.729412, 0.560946, 0.729412, 
3.682409, 0.619199, 0.300000, 0.736434, 0.503947, 0.695238, 0.694444, 0.499903, 0.519700, 0.744444, 0.534088, 0.729412, 0.560946, 0.729412, 
3.753593, 0.617107, 0.300000, 0.736434, 0.503947, 0.695238, 0.694444, 0.499903, 0.519700, 0.744444, 0.528466, 0.729412, 0.556232, 0.729412, 
3.761807, 0.615015, 0.300000, 0.736434, 0.495259, 0.695238, 0.694444, 0.491430, 0.512862, 0.744444, 0.522844, 0.729412, 0.551518, 0.729412, 
3.767283, 0.612923, 0.300000, 0.736434, 0.495259, 0.690476, 0.689815, 0.491430, 0.512862, 0.744444, 0.522844, 0.729412, 0.551518, 0.729412, 
3.816564, 0.610831, 0.300000, 0.728682, 0.495259, 0.685714, 0.685185, 0.491430, 0.512862, 0.744444, 0.522844, 0.729412, 0.551518, 0.729412, 
3.871321, 0.608739, 0.300000, 0.728682, 0.486570, 0.685714, 0.685185, 0.482957, 0.512862, 0.744444, 0.522844, 0.729412, 0.546804, 0.729412, 
