time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, 
0.002738, 0.954825, 0.795455, 0.993103, 0.921788, 0.978261, 0.978261, 0.896825, 0.923445, 0.979079, 0.928870, 0.978992, 
0.150582, 0.952772, 0.795455, 0.993103, 0.921788, 0.973913, 0.973913, 0.896825, 0.923445, 0.974895, 0.928870, 0.974790, 
0.186174, 0.950719, 0.795455, 0.993103, 0.921788, 0.973913, 0.973913, 0.896825, 0.918660, 0.974895, 0.924686, 0.974790, 
0.199863, 0.948665, 0.795455, 0.986207, 0.921788, 0.969565, 0.969565, 0.896825, 0.918660, 0.970711, 0.924686, 0.970588, 
0.238193, 0.946612, 0.772727, 0.986207, 0.916201, 0.969565, 0.969565, 0.888889, 0.913876, 0.970711, 0.920502, 0.970588, 
0.240931, 0.944559, 0.772727, 0.986207, 0.910615, 0.969565, 0.969565, 0.888889, 0.909091, 0.970711, 0.916318, 0.970588, 
0.303901, 0.942505, 0.750000, 0.986207, 0.905028, 0.969565, 0.969565, 0.880952, 0.904306, 0.970711, 0.912134, 0.970588, 
0.33128, 0.940452, 0.727273, 0.986207, 0.899441, 0.969565, 0.969565, 0.873016, 0.899522, 0.970711, 0.907950, 0.970588, 
0.350445, 0.938398, 0.727273, 0.986207, 0.893855, 0.969565, 0.969565, 0.865079, 0.894737, 0.970711, 0.903766, 0.970588, 
0.364134, 0.936345, 0.727273, 0.979310, 0.893855, 0.965217, 0.965217, 0.865079, 0.894737, 0.966527, 0.903766, 0.966387, 
0.366872, 0.934292, 0.727273, 0.979310, 0.893855, 0.960870, 0.960870, 0.865079, 0.894737, 0.962343, 0.903766, 0.962185, 
0.391513, 0.932238, 0.704545, 0.979310, 0.888268, 0.960870, 0.960870, 0.857143, 0.889952, 0.962343, 0.899582, 0.962185, 
0.405202, 0.928131, 0.681818, 0.979310, 0.877095, 0.960870, 0.960870, 0.857143, 0.880383, 0.962343, 0.891213, 0.962185, 
0.416153, 0.924025, 0.681818, 0.972414, 0.877095, 0.952174, 0.952174, 0.857143, 0.880383, 0.953975, 0.891213, 0.953782, 
0.443532, 0.921971, 0.681818, 0.972414, 0.877095, 0.952174, 0.952174, 0.857143, 0.880383, 0.949791, 0.891213, 0.953782, 
0.457221, 0.919918, 0.681818, 0.972414, 0.871508, 0.952174, 0.952174, 0.849206, 0.875598, 0.949791, 0.887029, 0.953782, 
0.462697, 0.917864, 0.681818, 0.965517, 0.871508, 0.947826, 0.947826, 0.849206, 0.875598, 0.945607, 0.887029, 0.949580, 
0.481862, 0.915811, 0.681818, 0.965517, 0.865922, 0.947826, 0.947826, 0.849206, 0.870813, 0.945607, 0.882845, 0.949580, 
0.501027, 0.913758, 0.681818, 0.965517, 0.865922, 0.947826, 0.947826, 0.849206, 0.866029, 0.945607, 0.878661, 0.949580, 
0.531143, 0.911704, 0.659091, 0.965517, 0.860335, 0.947826, 0.947826, 0.849206, 0.861244, 0.945607, 0.874477, 0.949580, 
0.539357, 0.907598, 0.659091, 0.958621, 0.860335, 0.939130, 0.939130, 0.849206, 0.861244, 0.937238, 0.874477, 0.941176, 
0.558522, 0.905544, 0.636364, 0.958621, 0.854749, 0.939130, 0.939130, 0.841270, 0.856459, 0.937238, 0.870293, 0.941176, 
0.569473, 0.903491, 0.636364, 0.951724, 0.854749, 0.934783, 0.934783, 0.841270, 0.856459, 0.933054, 0.870293, 0.936975, 
0.577687, 0.901437, 0.636364, 0.944828, 0.854749, 0.930435, 0.930435, 0.841270, 0.856459, 0.928870, 0.870293, 0.932773, 
0.596851, 0.899384, 0.636364, 0.944828, 0.854749, 0.926087, 0.926087, 0.841270, 0.856459, 0.924686, 0.870293, 0.928571, 
0.613279, 0.897331, 0.636364, 0.937931, 0.854749, 0.921739, 0.921739, 0.841270, 0.856459, 0.920502, 0.870293, 0.924370, 
0.689938, 0.895277, 0.613636, 0.937931, 0.849162, 0.921739, 0.921739, 0.833333, 0.851675, 0.920502, 0.866109, 0.924370, 
0.70089, 0.893224, 0.613636, 0.931034, 0.849162, 0.921739, 0.921739, 0.833333, 0.851675, 0.916318, 0.866109, 0.920168, 
0.709103, 0.891170, 0.613636, 0.924138, 0.849162, 0.917391, 0.917391, 0.833333, 0.851675, 0.912134, 0.866109, 0.915966, 
0.711841, 0.889117, 0.613636, 0.924138, 0.843575, 0.917391, 0.917391, 0.825397, 0.846890, 0.912134, 0.861925, 0.915966, 
0.717317, 0.887064, 0.613636, 0.924138, 0.837989, 0.917391, 0.917391, 0.817460, 0.842105, 0.912134, 0.857741, 0.915966, 
0.733744, 0.885010, 0.613636, 0.924138, 0.832402, 0.917391, 0.917391, 0.817460, 0.837321, 0.912134, 0.853556, 0.915966, 
0.766598, 0.882957, 0.613636, 0.924138, 0.826816, 0.917391, 0.917391, 0.809524, 0.832536, 0.912134, 0.849372, 0.915966, 
0.807666, 0.880903, 0.613636, 0.924138, 0.826816, 0.913043, 0.913043, 0.809524, 0.832536, 0.907950, 0.849372, 0.911765, 
0.824093, 0.878850, 0.613636, 0.924138, 0.826816, 0.913043, 0.913043, 0.809524, 0.832536, 0.903766, 0.849372, 0.907563, 
0.826831, 0.876797, 0.590909, 0.924138, 0.821229, 0.913043, 0.913043, 0.801587, 0.827751, 0.903766, 0.845188, 0.907563, 
0.835044, 0.874743, 0.590909, 0.924138, 0.815642, 0.913043, 0.913043, 0.801587, 0.822967, 0.903766, 0.841004, 0.907563, 
0.867899, 0.870637, 0.590909, 0.924138, 0.815642, 0.904348, 0.904348, 0.801587, 0.822967, 0.895397, 0.841004, 0.899160, 
0.881588, 0.868583, 0.590909, 0.924138, 0.815642, 0.904348, 0.904348, 0.801587, 0.822967, 0.895397, 0.836820, 0.899160, 
0.898015, 0.866530, 0.590909, 0.917241, 0.815642, 0.900000, 0.900000, 0.801587, 0.822967, 0.891213, 0.836820, 0.894958, 
0.906229, 0.862423, 0.590909, 0.917241, 0.810056, 0.900000, 0.900000, 0.793651, 0.818182, 0.891213, 0.828452, 0.894958, 
0.908966, 0.860370, 0.590909, 0.917241, 0.810056, 0.895652, 0.895652, 0.793651, 0.818182, 0.887029, 0.828452, 0.890756, 
0.919918, 0.858316, 0.590909, 0.917241, 0.804469, 0.895652, 0.895652, 0.793651, 0.813397, 0.887029, 0.824268, 0.890756, 
0.933607, 0.856263, 0.590909, 0.917241, 0.798883, 0.895652, 0.895652, 0.793651, 0.808612, 0.887029, 0.820084, 0.890756, 
0.944559, 0.854209, 0.590909, 0.917241, 0.798883, 0.891304, 0.891304, 0.793651, 0.808612, 0.882845, 0.820084, 0.886555, 
0.960986, 0.852156, 0.590909, 0.917241, 0.793296, 0.891304, 0.891304, 0.785714, 0.803828, 0.882845, 0.815900, 0.886555, 
0.988364, 0.850103, 0.590909, 0.917241, 0.787709, 0.891304, 0.891304, 0.777778, 0.799043, 0.882845, 0.811715, 0.886555, 
1.043121, 0.848049, 0.590909, 0.917241, 0.782123, 0.891304, 0.891304, 0.769841, 0.794258, 0.882845, 0.807531, 0.886555, 
1.051335, 0.845996, 0.568182, 0.917241, 0.776536, 0.891304, 0.891304, 0.769841, 0.789474, 0.882845, 0.803347, 0.886555, 
1.05681, 0.843943, 0.545455, 0.917241, 0.770950, 0.891304, 0.891304, 0.761905, 0.784689, 0.882845, 0.799163, 0.886555, 
1.067762, 0.841889, 0.522727, 0.917241, 0.765363, 0.891304, 0.891304, 0.761905, 0.779904, 0.882845, 0.794979, 0.886555, 
1.0705, 0.839836, 0.522727, 0.917241, 0.765363, 0.886957, 0.886957, 0.761905, 0.779904, 0.878661, 0.794979, 0.882353, 
1.09514, 0.839836, 0.522727, 0.917241, 0.765363, 0.886957, 0.886957, 0.761905, 0.779904, 0.878661, 0.794979, 0.882353, 
1.122519, 0.837777, 0.522727, 0.910345, 0.765363, 0.882609, 0.882609, 0.761905, 0.779904, 0.874477, 0.794979, 0.878151, 
1.155373, 0.835719, 0.522727, 0.910345, 0.765363, 0.882609, 0.882609, 0.761905, 0.779904, 0.874477, 0.794979, 0.878151, 
1.1718, 0.833660, 0.522727, 0.903448, 0.765363, 0.878261, 0.878261, 0.761905, 0.779904, 0.870293, 0.794979, 0.873950, 
1.182752, 0.831602, 0.522727, 0.896552, 0.765363, 0.873913, 0.873913, 0.761905, 0.779904, 0.866109, 0.794979, 0.869748, 
1.185489, 0.829544, 0.522727, 0.896552, 0.765363, 0.869565, 0.869565, 0.761905, 0.779904, 0.861925, 0.794979, 0.865546, 
1.193703, 0.827485, 0.522727, 0.896552, 0.759735, 0.869565, 0.869565, 0.753885, 0.775090, 0.861925, 0.790773, 0.865546, 
1.226557, 0.825427, 0.522727, 0.896552, 0.759735, 0.869565, 0.869565, 0.753885, 0.775090, 0.857741, 0.790773, 0.861345, 
1.229295, 0.823368, 0.522727, 0.896552, 0.759735, 0.869565, 0.869565, 0.753885, 0.770276, 0.857741, 0.786567, 0.861345, 
1.267625, 0.821310, 0.522727, 0.896552, 0.759735, 0.865217, 0.865217, 0.753885, 0.770276, 0.853556, 0.786567, 0.857143, 
1.270363, 0.819252, 0.522727, 0.889655, 0.759735, 0.860870, 0.860870, 0.753885, 0.770276, 0.849372, 0.786567, 0.852941, 
1.284052, 0.817193, 0.522727, 0.889655, 0.754108, 0.860870, 0.860870, 0.753885, 0.765462, 0.849372, 0.782360, 0.852941, 
1.289528, 0.815135, 0.522727, 0.882759, 0.754108, 0.856522, 0.856522, 0.753885, 0.765462, 0.845188, 0.782360, 0.848739, 
1.297741, 0.813076, 0.522727, 0.882759, 0.754108, 0.852174, 0.852174, 0.753885, 0.765462, 0.841004, 0.782360, 0.844538, 
1.303217, 0.811018, 0.522727, 0.882759, 0.748480, 0.852174, 0.852174, 0.745865, 0.760647, 0.841004, 0.778154, 0.844538, 
1.330595, 0.808959, 0.522727, 0.875862, 0.748480, 0.847826, 0.847826, 0.745865, 0.760647, 0.836820, 0.778154, 0.840336, 
1.385352, 0.806901, 0.522727, 0.875862, 0.748480, 0.843478, 0.843478, 0.745865, 0.760647, 0.832636, 0.778154, 0.836134, 
1.38809, 0.804843, 0.522727, 0.875862, 0.742852, 0.843478, 0.843478, 0.737845, 0.755833, 0.832636, 0.773948, 0.836134, 
1.407255, 0.802784, 0.500000, 0.875862, 0.737225, 0.843478, 0.843478, 0.729825, 0.751019, 0.832636, 0.769742, 0.836134, 
1.415469, 0.800726, 0.500000, 0.875862, 0.731597, 0.843478, 0.843478, 0.721805, 0.746205, 0.832636, 0.765535, 0.836134, 
1.418207, 0.798667, 0.500000, 0.875862, 0.725969, 0.843478, 0.843478, 0.713784, 0.741391, 0.832636, 0.761329, 0.836134, 
1.437372, 0.796609, 0.500000, 0.875862, 0.725969, 0.843478, 0.843478, 0.713784, 0.741391, 0.832636, 0.761329, 0.836134, 
1.448323, 0.792492, 0.500000, 0.868966, 0.720342, 0.839130, 0.839130, 0.705764, 0.736576, 0.828452, 0.757123, 0.831933, 
1.451061, 0.790434, 0.500000, 0.868966, 0.714714, 0.839130, 0.839130, 0.697744, 0.731762, 0.828452, 0.752917, 0.831933, 
1.462012, 0.788375, 0.500000, 0.868966, 0.709086, 0.839130, 0.839130, 0.697744, 0.726948, 0.828452, 0.748710, 0.831933, 
1.481177, 0.786317, 0.500000, 0.862069, 0.709086, 0.834783, 0.834783, 0.697744, 0.726948, 0.824268, 0.748710, 0.827731, 
1.486653, 0.784258, 0.477273, 0.862069, 0.703459, 0.834783, 0.834783, 0.689724, 0.722134, 0.824268, 0.744504, 0.827731, 
1.508556, 0.782200, 0.477273, 0.862069, 0.697831, 0.834783, 0.834783, 0.689724, 0.717319, 0.824268, 0.740298, 0.827731, 
1.530459, 0.780142, 0.477273, 0.855172, 0.697831, 0.830435, 0.830435, 0.689724, 0.717319, 0.820084, 0.740298, 0.823529, 
1.54141, 0.778083, 0.477273, 0.855172, 0.697831, 0.830435, 0.830435, 0.689724, 0.717319, 0.820084, 0.740298, 0.823529, 
1.659138, 0.773966, 0.454545, 0.855172, 0.692203, 0.830435, 0.830435, 0.689724, 0.707691, 0.820084, 0.731886, 0.823529, 
1.672827, 0.771908, 0.454545, 0.855172, 0.692203, 0.830435, 0.830435, 0.689724, 0.707691, 0.820084, 0.727679, 0.823529, 
1.686516, 0.769849, 0.454545, 0.855172, 0.686576, 0.830435, 0.830435, 0.689724, 0.702877, 0.820084, 0.723473, 0.823529, 
1.697467, 0.767791, 0.454545, 0.848276, 0.686576, 0.826087, 0.826087, 0.689724, 0.702877, 0.815900, 0.723473, 0.819328, 
1.708419, 0.765733, 0.454545, 0.848276, 0.680948, 0.826087, 0.826087, 0.689724, 0.698062, 0.815900, 0.719267, 0.819328, 
1.730322, 0.763674, 0.454545, 0.848276, 0.675320, 0.826087, 0.826087, 0.681704, 0.693248, 0.815900, 0.715061, 0.819328, 
1.842574, 0.761616, 0.454545, 0.848276, 0.675320, 0.821739, 0.821739, 0.681704, 0.693248, 0.811715, 0.715061, 0.815126, 
1.878166, 0.757499, 0.454545, 0.841379, 0.675320, 0.813043, 0.813043, 0.681704, 0.693248, 0.803347, 0.715061, 0.806723, 
1.880903, 0.753382, 0.431818, 0.841379, 0.664065, 0.813043, 0.813043, 0.665664, 0.683620, 0.803347, 0.706648, 0.806723, 
1.957563, 0.751324, 0.431818, 0.841379, 0.664065, 0.813043, 0.813043, 0.665664, 0.678806, 0.803347, 0.702442, 0.806723, 
1.963039, 0.749265, 0.431818, 0.841379, 0.658437, 0.813043, 0.813043, 0.657644, 0.673991, 0.803347, 0.698236, 0.806723, 
1.990418, 0.747207, 0.431818, 0.834483, 0.658437, 0.808696, 0.808696, 0.657644, 0.673991, 0.799163, 0.698236, 0.802521, 
1.993155, 0.745148, 0.431818, 0.827586, 0.658437, 0.804348, 0.804348, 0.657644, 0.673991, 0.794979, 0.698236, 0.798319, 
2.001369, 0.743090, 0.431818, 0.827586, 0.652810, 0.804348, 0.804348, 0.649624, 0.669177, 0.794979, 0.694029, 0.798319, 
2.053388, 0.741032, 0.431818, 0.827586, 0.652810, 0.804348, 0.804348, 0.649624, 0.664363, 0.794979, 0.689823, 0.798319, 
2.056126, 0.736915, 0.431818, 0.820690, 0.652810, 0.800000, 0.800000, 0.649624, 0.659549, 0.790795, 0.685617, 0.794118, 
2.058864, 0.734856, 0.431818, 0.820690, 0.652810, 0.795652, 0.795652, 0.649624, 0.659549, 0.786611, 0.685617, 0.789916, 
2.099932, 0.732798, 0.431818, 0.820690, 0.652810, 0.791304, 0.791304, 0.649624, 0.659549, 0.782427, 0.685617, 0.785714, 
2.110883, 0.730739, 0.409091, 0.820690, 0.647182, 0.791304, 0.791304, 0.641604, 0.654734, 0.782427, 0.681411, 0.785714, 
2.116359, 0.726623, 0.409091, 0.813793, 0.641554, 0.786957, 0.786957, 0.633584, 0.649920, 0.778243, 0.677204, 0.781513, 
2.12731, 0.722506, 0.386364, 0.813793, 0.630299, 0.786957, 0.786957, 0.633584, 0.640292, 0.778243, 0.668792, 0.781513, 
2.140999, 0.720447, 0.386364, 0.813793, 0.624671, 0.786957, 0.786957, 0.625564, 0.635478, 0.778243, 0.664586, 0.781513, 
2.168378, 0.718389, 0.386364, 0.813793, 0.619044, 0.786957, 0.786957, 0.617544, 0.630663, 0.778243, 0.660379, 0.781513, 
2.184805, 0.716330, 0.386364, 0.813793, 0.619044, 0.782609, 0.782609, 0.617544, 0.630663, 0.774059, 0.660379, 0.777311, 
2.193018, 0.714272, 0.363636, 0.813793, 0.613416, 0.782609, 0.782609, 0.609524, 0.625849, 0.774059, 0.656173, 0.777311, 
2.236824, 0.712214, 0.363636, 0.813793, 0.607788, 0.782609, 0.782609, 0.601504, 0.621035, 0.774059, 0.651967, 0.777311, 
2.286105, 0.710155, 0.363636, 0.813793, 0.607788, 0.782609, 0.782609, 0.601504, 0.621035, 0.774059, 0.647761, 0.777311, 
2.291581, 0.708097, 0.363636, 0.813793, 0.607788, 0.778261, 0.778261, 0.601504, 0.621035, 0.769874, 0.647761, 0.773109, 
2.31896, 0.706038, 0.363636, 0.813793, 0.607788, 0.773913, 0.773913, 0.601504, 0.621035, 0.765690, 0.647761, 0.768908, 
2.338125, 0.703980, 0.363636, 0.813793, 0.607788, 0.769565, 0.769565, 0.601504, 0.621035, 0.761506, 0.647761, 0.764706, 
2.362765, 0.701922, 0.363636, 0.813793, 0.602161, 0.769565, 0.769565, 0.593484, 0.616221, 0.761506, 0.643554, 0.764706, 
2.433949, 0.699863, 0.363636, 0.806897, 0.602161, 0.765217, 0.765217, 0.593484, 0.616221, 0.757322, 0.643554, 0.760504, 
2.455852, 0.697805, 0.363636, 0.800000, 0.602161, 0.760870, 0.760870, 0.593484, 0.616221, 0.753138, 0.643554, 0.756303, 
2.480493, 0.695746, 0.363636, 0.793103, 0.602161, 0.756522, 0.756522, 0.593484, 0.616221, 0.748954, 0.643554, 0.752101, 
2.507871, 0.693688, 0.363636, 0.793103, 0.596533, 0.756522, 0.756522, 0.585464, 0.611406, 0.748954, 0.639348, 0.752101, 
2.609172, 0.691629, 0.363636, 0.786207, 0.596533, 0.752174, 0.752174, 0.585464, 0.611406, 0.744770, 0.639348, 0.747899, 
2.631075, 0.689571, 0.363636, 0.786207, 0.596533, 0.752174, 0.752174, 0.585464, 0.606592, 0.744770, 0.635142, 0.747899, 
2.672142, 0.687513, 0.363636, 0.779310, 0.596533, 0.747826, 0.747826, 0.585464, 0.606592, 0.740586, 0.635142, 0.743697, 
2.696783, 0.685454, 0.340909, 0.779310, 0.590905, 0.747826, 0.747826, 0.585464, 0.601778, 0.740586, 0.630936, 0.743697, 
2.704997, 0.683396, 0.318182, 0.779310, 0.585278, 0.747826, 0.747826, 0.585464, 0.596964, 0.740586, 0.626730, 0.743697, 
2.767967, 0.683396, 0.318182, 0.779310, 0.585278, 0.747826, 0.747826, 0.585464, 0.596964, 0.740586, 0.626730, 0.743697, 
2.770705, 0.681331, 0.318182, 0.779310, 0.579595, 0.747826, 0.747826, 0.577332, 0.592110, 0.740586, 0.622495, 0.743697, 
2.778919, 0.679266, 0.318182, 0.779310, 0.573913, 0.747826, 0.747826, 0.569201, 0.587257, 0.740586, 0.618260, 0.743697, 
2.861054, 0.677202, 0.318182, 0.779310, 0.568231, 0.747826, 0.747826, 0.569201, 0.582404, 0.740586, 0.614026, 0.743697, 
2.915811, 0.675137, 0.295455, 0.779310, 0.562548, 0.747826, 0.747826, 0.561069, 0.577550, 0.740586, 0.609791, 0.743697, 
2.989733, 0.673073, 0.295455, 0.779310, 0.556866, 0.747826, 0.747826, 0.552938, 0.572697, 0.740586, 0.605556, 0.743697, 
2.995209, 0.671008, 0.295455, 0.779310, 0.556866, 0.747826, 0.747826, 0.552938, 0.572697, 0.740586, 0.605556, 0.743697, 
3.00616, 0.668943, 0.295455, 0.772414, 0.556866, 0.743478, 0.743478, 0.552938, 0.572697, 0.736402, 0.605556, 0.739496, 
3.008898, 0.666879, 0.272727, 0.772414, 0.551184, 0.743478, 0.743478, 0.544806, 0.567844, 0.736402, 0.601322, 0.739496, 
3.028063, 0.664814, 0.272727, 0.772414, 0.551184, 0.743478, 0.743478, 0.544806, 0.567844, 0.736402, 0.601322, 0.739496, 
3.058179, 0.662749, 0.272727, 0.772414, 0.551184, 0.739130, 0.739130, 0.544806, 0.567844, 0.732218, 0.601322, 0.735294, 
3.074606, 0.662749, 0.272727, 0.772414, 0.551184, 0.739130, 0.739130, 0.544806, 0.567844, 0.732218, 0.601322, 0.735294, 
3.08282, 0.660678, 0.272727, 0.765455, 0.551184, 0.734757, 0.734757, 0.544806, 0.567844, 0.728009, 0.601322, 0.731068, 
3.137577, 0.658607, 0.272727, 0.758496, 0.551184, 0.730383, 0.730383, 0.544806, 0.567844, 0.723801, 0.601322, 0.726842, 
3.154004, 0.656536, 0.272727, 0.758496, 0.551184, 0.726010, 0.726010, 0.544806, 0.567844, 0.719593, 0.601322, 0.722617, 
3.225188, 0.654465, 0.272727, 0.751538, 0.551184, 0.721636, 0.721636, 0.544806, 0.567844, 0.715385, 0.601322, 0.718391, 
3.252567, 0.652394, 0.272727, 0.751538, 0.551184, 0.721636, 0.721636, 0.544806, 0.567844, 0.715385, 0.601322, 0.718391, 
3.263518, 0.650323, 0.272727, 0.744579, 0.551184, 0.717263, 0.717263, 0.544806, 0.567844, 0.711177, 0.601322, 0.714165, 
3.33744, 0.648252, 0.272727, 0.744579, 0.551184, 0.717263, 0.717263, 0.544806, 0.567844, 0.711177, 0.601322, 0.714165, 
3.348392, 0.646181, 0.272727, 0.737620, 0.551184, 0.712889, 0.712889, 0.544806, 0.567844, 0.706969, 0.601322, 0.709939, 
3.378508, 0.644110, 0.272727, 0.737620, 0.551184, 0.708516, 0.708516, 0.544806, 0.567844, 0.702761, 0.601322, 0.705713, 
3.403149, 0.642038, 0.272727, 0.737620, 0.545502, 0.708516, 0.708516, 0.536675, 0.562990, 0.702761, 0.597087, 0.705713, 
3.416838, 0.639967, 0.272727, 0.737620, 0.539819, 0.708516, 0.708516, 0.528544, 0.558137, 0.702761, 0.592852, 0.705713, 
3.45243, 0.637896, 0.272727, 0.730662, 0.539819, 0.704142, 0.704142, 0.528544, 0.558137, 0.698552, 0.592852, 0.701487, 
3.468857, 0.635825, 0.272727, 0.730662, 0.534137, 0.704142, 0.704142, 0.528544, 0.553284, 0.698552, 0.588618, 0.701487, 
3.482546, 0.633754, 0.272727, 0.730662, 0.534137, 0.704142, 0.704142, 0.528544, 0.553284, 0.698552, 0.584383, 0.701487, 
3.504449, 0.633754, 0.272727, 0.730662, 0.534137, 0.704142, 0.704142, 0.528544, 0.553284, 0.698552, 0.584383, 0.701487, 
3.537303, 0.631676, 0.272727, 0.730662, 0.528394, 0.704142, 0.704142, 0.528544, 0.548387, 0.698552, 0.580117, 0.701487, 
3.550992, 0.629598, 0.272727, 0.730662, 0.528394, 0.704142, 0.704142, 0.528544, 0.548387, 0.698552, 0.575852, 0.701487, 
3.59206, 0.627520, 0.272727, 0.730662, 0.522650, 0.704142, 0.704142, 0.520285, 0.543491, 0.698552, 0.571586, 0.701487, 
3.608487, 0.625443, 0.272727, 0.730662, 0.516907, 0.704142, 0.704142, 0.512027, 0.538595, 0.698552, 0.567321, 0.701487, 
3.622177, 0.623365, 0.272727, 0.730662, 0.511163, 0.704142, 0.704142, 0.503768, 0.533698, 0.698552, 0.563055, 0.701487, 
3.646817, 0.623365, 0.272727, 0.730662, 0.511163, 0.704142, 0.704142, 0.503768, 0.533698, 0.698552, 0.563055, 0.701487, 
3.657769, 0.621280, 0.272727, 0.723703, 0.511163, 0.699768, 0.699768, 0.503768, 0.533698, 0.694344, 0.563055, 0.697262, 
3.739904, 0.621280, 0.272727, 0.723703, 0.511163, 0.699768, 0.699768, 0.503768, 0.533698, 0.694344, 0.563055, 0.697262, 
3.753593, 0.619188, 0.272727, 0.723703, 0.511163, 0.699768, 0.699768, 0.503768, 0.528710, 0.694344, 0.558724, 0.697262, 
3.761807, 0.617096, 0.272727, 0.723703, 0.505288, 0.699768, 0.699768, 0.495230, 0.523723, 0.694344, 0.554393, 0.697262, 
3.767283, 0.615004, 0.272727, 0.723703, 0.505288, 0.695395, 0.695395, 0.495230, 0.523723, 0.690136, 0.554393, 0.693036, 
3.816564, 0.612912, 0.272727, 0.716744, 0.505288, 0.691021, 0.691021, 0.495230, 0.523723, 0.685928, 0.554393, 0.688810, 
3.871321, 0.610821, 0.272727, 0.716744, 0.499412, 0.691021, 0.691021, 0.486691, 0.518735, 0.685928, 0.550062, 0.688810, 
3.882272, 0.608729, 0.272727, 0.716744, 0.493537, 0.691021, 0.691021, 0.478153, 0.513747, 0.685928, 0.545730, 0.688810, 
3.937029, 0.608729, 0.272727, 0.716744, 0.493537, 0.691021, 0.691021, 0.478153, 0.513747, 0.685928, 0.545730, 0.688810, 
3.967146, 0.606630, 0.272727, 0.716744, 0.487662, 0.691021, 0.691021, 0.469614, 0.508759, 0.685928, 0.541399, 0.688810, 
3.969884, 0.606630, 0.272727, 0.716744, 0.487662, 0.691021, 0.691021, 0.469614, 0.508759, 0.685928, 0.541399, 0.688810, 
4.005476, 0.604523, 0.250000, 0.716744, 0.481786, 0.691021, 0.691021, 0.461076, 0.503771, 0.685928, 0.537068, 0.688810, 
4.010951, 0.602417, 0.250000, 0.716744, 0.481786, 0.686592, 0.686592, 0.461076, 0.503771, 0.681668, 0.537068, 0.684532, 
4.024641, 0.602417, 0.250000, 0.716744, 0.481786, 0.686592, 0.686592, 0.461076, 0.503771, 0.681668, 0.537068, 0.684532, 
4.068446, 0.600303, 0.250000, 0.716744, 0.475911, 0.686592, 0.686592, 0.452537, 0.498783, 0.681668, 0.532737, 0.684532, 
4.104038, 0.598189, 0.250000, 0.716744, 0.470035, 0.686592, 0.686592, 0.443999, 0.493796, 0.681668, 0.528406, 0.684532, 
4.109514, 0.598189, 0.250000, 0.716744, 0.470035, 0.686592, 0.686592, 0.443999, 0.493796, 0.681668, 0.528406, 0.684532, 
4.13963, 0.596068, 0.250000, 0.709648, 0.470035, 0.682133, 0.682133, 0.443999, 0.493796, 0.677380, 0.528406, 0.680226, 
4.147844, 0.593947, 0.250000, 0.702551, 0.470035, 0.677675, 0.677675, 0.443999, 0.493796, 0.673093, 0.528406, 0.675921, 
4.17796, 0.591826, 0.250000, 0.695455, 0.470035, 0.673217, 0.673217, 0.443999, 0.493796, 0.668806, 0.528406, 0.671616, 
4.194387, 0.591826, 0.250000, 0.695455, 0.470035, 0.673217, 0.673217, 0.443999, 0.493796, 0.668806, 0.528406, 0.671616, 
4.210815, 0.589697, 0.250000, 0.688358, 0.470035, 0.668758, 0.668758, 0.443999, 0.493796, 0.664491, 0.528406, 0.667283, 
4.21629, 0.587568, 0.250000, 0.688358, 0.464085, 0.668758, 0.668758, 0.435293, 0.488757, 0.664491, 0.524039, 0.667283, 
4.246407, 0.585439, 0.250000, 0.688358, 0.464085, 0.664300, 0.664300, 0.435293, 0.488757, 0.660176, 0.524039, 0.662950, 
4.281999, 0.583310, 0.250000, 0.688358, 0.458136, 0.664300, 0.664300, 0.426587, 0.483718, 0.660176, 0.519672, 0.662950, 
4.301164, 0.583310, 0.250000, 0.688358, 0.458136, 0.664300, 0.664300, 0.426587, 0.483718, 0.660176, 0.519672, 0.662950, 
4.306639, 0.583310, 0.250000, 0.688358, 0.458136, 0.664300, 0.664300, 0.426587, 0.483718, 0.660176, 0.519672, 0.662950, 
4.342231, 0.581166, 0.250000, 0.681188, 0.458136, 0.659781, 0.659781, 0.426587, 0.483718, 0.655804, 0.519672, 0.658560, 
4.391513, 0.581166, 0.250000, 0.681188, 0.458136, 0.659781, 0.659781, 0.426587, 0.483718, 0.655804, 0.519672, 0.658560, 
4.533881, 0.579013, 0.250000, 0.681188, 0.458136, 0.659781, 0.659781, 0.426587, 0.478679, 0.655804, 0.515305, 0.658560, 
